player,round,score,total,place,year,major,date,major_id,major_round,made_cut,liv,defect_date,post,sv_field,birthdate,age,event_time
Shaun Norris,1,72.0,143.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R1,0,0,,0,1.0448717948717956,1985-04-02,36.29295003422313,
Shaun Norris,2,71.0,143.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R2,0,0,,0,0.6129032258064484,1985-04-02,36.29295003422313,
Shaun Norris,3,,143.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R3,0,0,,0,,1985-04-02,36.29295003422313,
Shaun Norris,4,,143.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R4,0,0,,0,,1985-04-02,36.29295003422313,
Stewart Cink,1,66.0,143.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R1,0,0,,0,-4.955128205128204,1973-05-21,48.158795345653665,
Stewart Cink,2,77.0,143.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R2,0,0,,0,6.612903225806448,1973-05-21,48.158795345653665,
Stewart Cink,3,,143.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R3,0,0,,0,,1973-05-21,48.158795345653665,
Stewart Cink,4,,143.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R4,0,0,,0,,1973-05-21,48.158795345653665,
Takumi Kanaya,1,70.0,142.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R1,0,0,,0,-0.9551282051282044,1998-05-23,23.15400410677618,
Takumi Kanaya,2,72.0,142.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R2,0,0,,0,1.6129032258064484,1998-05-23,23.15400410677618,
Takumi Kanaya,3,,142.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R3,0,0,,0,,1998-05-23,23.15400410677618,
Takumi Kanaya,4,,142.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R4,0,0,,0,,1998-05-23,23.15400410677618,
Talor Gooch,1,69.0,278.0,33.0,2021,Open,2021-07-18,2021-Open,2021-Open-R1,1,1,2022-06-09,0,-1.9551282051282044,1991-11-08,29.691991786447637,-3.0
Talor Gooch,2,72.0,278.0,33.0,2021,Open,2021-07-18,2021-Open,2021-Open-R2,1,1,2022-06-09,0,1.6129032258064484,1991-11-08,29.691991786447637,-3.0
Talor Gooch,3,67.0,278.0,33.0,2021,Open,2021-07-18,2021-Open,2021-Open-R3,1,1,2022-06-09,0,-3.84415584415585,1991-11-08,29.691991786447637,-3.0
Talor Gooch,4,70.0,278.0,33.0,2021,Open,2021-07-18,2021-Open,2021-Open-R4,1,1,2022-06-09,0,0.3766233766233711,1991-11-08,29.691991786447637,-3.0
Thomas Detry,1,72.0,146.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R1,0,0,,0,1.0448717948717956,1993-01-13,28.50924024640657,
Thomas Detry,2,74.0,146.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R2,0,0,,0,3.6129032258064484,1993-01-13,28.50924024640657,
Thomas Detry,3,,146.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R3,0,0,,0,,1993-01-13,28.50924024640657,
Thomas Detry,4,,146.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R4,0,0,,0,,1993-01-13,28.50924024640657,
Tommy Fleetwood,1,67.0,278.0,33.0,2021,Open,2021-07-18,2021-Open,2021-Open-R1,1,0,,0,-3.9551282051282044,1991-01-19,30.494182067077343,
Tommy Fleetwood,2,71.0,278.0,33.0,2021,Open,2021-07-18,2021-Open,2021-Open-R2,1,0,,0,0.6129032258064484,1991-01-19,30.494182067077343,
Tommy Fleetwood,3,70.0,278.0,33.0,2021,Open,2021-07-18,2021-Open,2021-Open-R3,1,0,,0,-0.8441558441558499,1991-01-19,30.494182067077343,
Tommy Fleetwood,4,70.0,278.0,33.0,2021,Open,2021-07-18,2021-Open,2021-Open-R4,1,0,,0,0.3766233766233711,1991-01-19,30.494182067077343,
Tony Finau,1,70.0,275.0,15.0,2021,Open,2021-07-18,2021-Open,2021-Open-R1,1,0,,0,-0.9551282051282044,1989-09-14,31.84120465434634,
Tony Finau,2,66.0,275.0,15.0,2021,Open,2021-07-18,2021-Open,2021-Open-R2,1,0,,0,-4.387096774193552,1989-09-14,31.84120465434634,
Tony Finau,3,72.0,275.0,15.0,2021,Open,2021-07-18,2021-Open,2021-Open-R3,1,0,,0,1.1558441558441501,1989-09-14,31.84120465434634,
Tony Finau,4,67.0,275.0,15.0,2021,Open,2021-07-18,2021-Open,2021-Open-R4,1,0,,0,-2.623376623376629,1989-09-14,31.84120465434634,
Troy Merritt,1,73.0,143.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R1,0,0,,0,2.0448717948717956,1985-10-25,35.728952772073924,
Troy Merritt,2,70.0,143.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R2,0,0,,0,-0.3870967741935516,1985-10-25,35.728952772073924,
Troy Merritt,3,,143.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R3,0,0,,0,,1985-10-25,35.728952772073924,
Troy Merritt,4,,143.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R4,0,0,,0,,1985-10-25,35.728952772073924,
Tyrrell Hatton,1,72.0,142.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R1,0,1,2024-02-01,0,1.0448717948717956,1991-10-14,29.760438056125942,-9.0
Tyrrell Hatton,2,70.0,142.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R2,0,1,2024-02-01,0,-0.3870967741935516,1991-10-14,29.760438056125942,-9.0
Tyrrell Hatton,3,,142.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R3,0,1,2024-02-01,0,,1991-10-14,29.760438056125942,-9.0
Tyrrell Hatton,4,,142.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R4,0,1,2024-02-01,0,,1991-10-14,29.760438056125942,-9.0
Victor Perez,1,70.0,142.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R1,0,0,,0,-0.9551282051282044,1992-09-02,28.87337440109514,
Victor Perez,2,72.0,142.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R2,0,0,,0,1.6129032258064484,1992-09-02,28.87337440109514,
Victor Perez,3,,142.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R3,0,0,,0,,1992-09-02,28.87337440109514,
Victor Perez,4,,142.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R4,0,0,,0,,1992-09-02,28.87337440109514,
Viktor Hovland,1,68.0,274.0,12.0,2021,Open,2021-07-18,2021-Open,2021-Open-R1,1,0,,0,-2.9551282051282044,1997-09-18,23.83025325119781,
Viktor Hovland,2,71.0,274.0,12.0,2021,Open,2021-07-18,2021-Open,2021-Open-R2,1,0,,0,0.6129032258064484,1997-09-18,23.83025325119781,
Viktor Hovland,3,69.0,274.0,12.0,2021,Open,2021-07-18,2021-Open,2021-Open-R3,1,0,,0,-1.8441558441558499,1997-09-18,23.83025325119781,
Viktor Hovland,4,66.0,274.0,12.0,2021,Open,2021-07-18,2021-Open,2021-Open-R4,1,0,,0,-3.623376623376629,1997-09-18,23.83025325119781,
Webb Simpson,1,66.0,276.0,19.0,2021,Open,2021-07-18,2021-Open,2021-Open-R1,1,0,,0,-4.955128205128204,1985-08-08,35.94250513347023,
Webb Simpson,2,72.0,276.0,19.0,2021,Open,2021-07-18,2021-Open,2021-Open-R2,1,0,,0,1.6129032258064484,1985-08-08,35.94250513347023,
Webb Simpson,3,67.0,276.0,19.0,2021,Open,2021-07-18,2021-Open,2021-Open-R3,1,0,,0,-3.84415584415585,1985-08-08,35.94250513347023,
Webb Simpson,4,71.0,276.0,19.0,2021,Open,2021-07-18,2021-Open,2021-Open-R4,1,0,,0,1.376623376623371,1985-08-08,35.94250513347023,
Will Zalatoris,1,69.0,69.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R1,0,0,,0,-1.9551282051282044,1996-08-16,24.919917864476385,
Will Zalatoris,2,,69.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R2,0,0,,0,,1996-08-16,24.919917864476385,
Will Zalatoris,3,,69.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R3,0,0,,0,,1996-08-16,24.919917864476385,
Will Zalatoris,4,,69.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R4,0,0,,0,,1996-08-16,24.919917864476385,
Xander Schauffele,1,69.0,277.0,26.0,2021,Open,2021-07-18,2021-Open,2021-Open-R1,1,0,,0,-1.9551282051282044,1993-10-25,27.72895277207392,
Xander Schauffele,2,71.0,277.0,26.0,2021,Open,2021-07-18,2021-Open,2021-Open-R2,1,0,,0,0.6129032258064484,1993-10-25,27.72895277207392,
Xander Schauffele,3,72.0,277.0,26.0,2021,Open,2021-07-18,2021-Open,2021-Open-R3,1,0,,0,1.1558441558441501,1993-10-25,27.72895277207392,
Xander Schauffele,4,65.0,277.0,26.0,2021,Open,2021-07-18,2021-Open,2021-Open-R4,1,0,,0,-4.623376623376629,1993-10-25,27.72895277207392,
Yuki Inamori,1,75.0,156.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R1,0,0,,0,4.044871794871796,1994-10-02,26.792607802874745,
Yuki Inamori,2,81.0,156.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R2,0,0,,0,10.612903225806448,1994-10-02,26.792607802874745,
Yuki Inamori,3,,156.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R3,0,0,,0,,1994-10-02,26.792607802874745,
Yuki Inamori,4,,156.0,,2021,Open,2021-07-18,2021-Open,2021-Open-R4,0,0,,0,,1994-10-02,26.792607802874745,
Aaron Jarvis,1,81.0,155.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,0,0,,0,7.166666666666671,,,
Aaron Jarvis,2,74.0,155.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,0,0,,0,-0.6067415730337018,,,
Aaron Jarvis,3,,155.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,0,0,,0,,,,
Aaron Jarvis,4,,155.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,0,0,,0,,,,
Abraham Ancer,1,72.0,151.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,0,0,,0,-1.8333333333333286,1991-02-27,31.11567419575633,
Abraham Ancer,2,79.0,151.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,0,0,,0,4.393258426966298,1991-02-27,31.11567419575633,
Abraham Ancer,3,,151.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,0,0,,0,,1991-02-27,31.11567419575633,
Abraham Ancer,4,,151.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,0,0,,0,,1991-02-27,31.11567419575633,
Adam Scott,1,74.0,302.0,48.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,1,0,,0,0.1666666666666714,1973-04-03,49.01848049281314,
Adam Scott,2,74.0,302.0,48.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,1,0,,0,-0.6067415730337018,1973-04-03,49.01848049281314,
Adam Scott,3,80.0,302.0,48.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,1,0,,0,5.42307692307692,1973-04-03,49.01848049281314,
Adam Scott,4,74.0,302.0,48.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,1,0,,0,1.5961538461538396,1973-04-03,49.01848049281314,
Austin Greaser,1,74.0,151.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,0,0,,0,0.1666666666666714,,,
Austin Greaser,2,77.0,151.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,0,0,,0,2.393258426966298,,,
Austin Greaser,3,,151.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,0,0,,0,,,,
Austin Greaser,4,,151.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,0,0,,0,,,,
Bernhard Langer,1,76.0,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,0,0,,0,2.1666666666666714,1957-08-27,64.61875427789185,
Bernhard Langer,2,76.0,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,0,0,,0,1.3932584269662982,1957-08-27,64.61875427789185,
Bernhard Langer,3,,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,0,0,,0,,1957-08-27,64.61875427789185,
Bernhard Langer,4,,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,0,0,,0,,1957-08-27,64.61875427789185,
Billy Horschel,1,74.0,296.0,43.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,1,0,,0,0.1666666666666714,1986-12-07,35.34017796030116,
Billy Horschel,2,73.0,296.0,43.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,1,0,,0,-1.6067415730337018,1986-12-07,35.34017796030116,
Billy Horschel,3,79.0,296.0,43.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,1,0,,0,4.42307692307692,1986-12-07,35.34017796030116,
Billy Horschel,4,70.0,296.0,43.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,1,0,,0,-2.4038461538461604,1986-12-07,35.34017796030116,
Brian Harman,1,74.0,149.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,0,0,,0,0.1666666666666714,1987-01-19,35.22245037645448,
Brian Harman,2,75.0,149.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,0,0,,0,0.3932584269662982,1987-01-19,35.22245037645448,
Brian Harman,3,,149.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,0,0,,0,,1987-01-19,35.22245037645448,
Brian Harman,4,,149.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,0,0,,0,,1987-01-19,35.22245037645448,
Brooks Koepka,1,75.0,150.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,0,1,2022-06-30,0,1.1666666666666714,1990-05-03,31.93702943189596,-3.0
Brooks Koepka,2,75.0,150.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,0,1,2022-06-30,0,0.3932584269662982,1990-05-03,31.93702943189596,-3.0
Brooks Koepka,3,,150.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,0,1,2022-06-30,0,,1990-05-03,31.93702943189596,-3.0
Brooks Koepka,4,,150.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,0,1,2022-06-30,0,,1990-05-03,31.93702943189596,-3.0
Bryson DeChambeau,1,76.0,156.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,0,1,2022-06-30,0,2.1666666666666714,1993-09-16,28.56399726214921,-2.0
Bryson DeChambeau,2,80.0,156.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,0,1,2022-06-30,0,5.393258426966298,1993-09-16,28.56399726214921,-2.0
Bryson DeChambeau,3,,156.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,0,1,2022-06-30,0,,1993-09-16,28.56399726214921,-2.0
Bryson DeChambeau,4,,156.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,0,1,2022-06-30,0,,1993-09-16,28.56399726214921,-2.0
Bubba Watson,1,73.0,295.0,39.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,1,1,2022-07-29,0,-0.8333333333333286,1978-11-05,43.42778918548939,-2.0
Bubba Watson,2,73.0,295.0,39.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,1,1,2022-07-29,0,-1.6067415730337018,1978-11-05,43.42778918548939,-2.0
Bubba Watson,3,78.0,295.0,39.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,1,1,2022-07-29,0,3.42307692307692,1978-11-05,43.42778918548939,-2.0
Bubba Watson,4,71.0,295.0,39.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,1,1,2022-07-29,0,-1.4038461538461604,1978-11-05,43.42778918548939,-2.0
Cameron Champ,1,72.0,288.0,10.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,1,0,,0,-1.8333333333333286,1995-06-15,26.819986310746064,
Cameron Champ,2,75.0,288.0,10.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,1,0,,0,0.3932584269662982,1995-06-15,26.819986310746064,
Cameron Champ,3,71.0,288.0,10.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,1,0,,0,-3.57692307692308,1995-06-15,26.819986310746064,
Cameron Champ,4,70.0,288.0,10.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,1,0,,0,-2.4038461538461604,1995-06-15,26.819986310746064,
Cameron Davis,1,75.0,300.0,46.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,1,0,,0,1.1666666666666714,1995-02-21,27.132101300479125,
Cameron Davis,2,73.0,300.0,46.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,1,0,,0,-1.6067415730337018,1995-02-21,27.132101300479125,
Cameron Davis,3,79.0,300.0,46.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,1,0,,0,4.42307692307692,1995-02-21,27.132101300479125,
Cameron Davis,4,73.0,300.0,46.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,1,0,,0,0.5961538461538396,1995-02-21,27.132101300479125,
Cameron Smith,1,68.0,142.0,6.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,1,1,2022-09-02,0,-5.833333333333329,1993-08-18,28.643394934976044,-4.0
Cameron Smith,2,74.0,142.0,6.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,1,1,2022-09-02,0,-0.6067415730337018,1993-08-18,28.643394934976044,-4.0
Cameron Smith,3,68.0,210.0,2.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,1,1,2022-09-02,0,-6.57692307692308,1993-08-18,28.643394934976044,-4.0
Cameron Smith,4,73.0,283.0,3.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,1,1,2022-09-02,0,0.5961538461538396,1993-08-18,28.643394934976044,-4.0
Cameron Young,1,77.0,154.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,0,0,,0,3.1666666666666714,1997-05-07,24.92539356605065,
Cameron Young,2,77.0,154.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,0,0,,0,2.393258426966298,1997-05-07,24.92539356605065,
Cameron Young,3,,154.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,0,0,,0,,1997-05-07,24.92539356605065,
Cameron Young,4,,154.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,0,0,,0,,1997-05-07,24.92539356605065,
Charl Schwartzel,1,72.0,141.0,2.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,1,1,2022-06-09,0,-1.8333333333333286,1984-08-31,37.607118412046546,-2.0
Charl Schwartzel,2,69.0,141.0,2.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,1,1,2022-06-09,0,-5.606741573033702,1984-08-31,37.607118412046546,-2.0
Charl Schwartzel,3,73.0,214.0,4.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,1,1,2022-06-09,0,-1.5769230769230802,1984-08-31,37.607118412046546,-2.0
Charl Schwartzel,4,74.0,288.0,10.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,1,1,2022-06-09,0,1.5961538461538396,1984-08-31,37.607118412046546,-2.0
Christiaan Bezuidenhout,1,73.0,297.0,44.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,1,0,,0,-0.8333333333333286,1994-05-18,27.89596167008898,
Christiaan Bezuidenhout,2,71.0,297.0,44.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,1,0,,0,-3.606741573033702,1994-05-18,27.89596167008898,
Christiaan Bezuidenhout,3,77.0,297.0,44.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,1,0,,0,2.42307692307692,1994-05-18,27.89596167008898,
Christiaan Bezuidenhout,4,76.0,297.0,44.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,1,0,,0,3.5961538461538396,1994-05-18,27.89596167008898,
Collin Morikawa,1,73.0,143.0,10.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,1,0,,0,-0.8333333333333286,1997-02-06,25.17180013689254,
Collin Morikawa,2,70.0,143.0,10.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,1,0,,0,-4.606741573033702,1997-02-06,25.17180013689254,
Collin Morikawa,3,74.0,217.0,9.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,1,0,,0,-0.5769230769230802,1997-02-06,25.17180013689254,
Collin Morikawa,4,67.0,284.0,5.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,1,0,,0,-5.40384615384616,1997-02-06,25.17180013689254,
Corey Conners,1,70.0,143.0,10.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,1,0,,0,-3.8333333333333286,1992-01-06,30.258726899383984,
Corey Conners,2,73.0,143.0,10.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,1,0,,0,-1.6067415730337018,1992-01-06,30.258726899383984,
Corey Conners,3,72.0,215.0,6.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,1,0,,0,-2.57692307692308,1992-01-06,30.258726899383984,
Corey Conners,4,70.0,285.0,6.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,1,0,,0,-2.4038461538461604,1992-01-06,30.258726899383984,
Daniel Berger,1,71.0,303.0,50.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,1,0,,0,-2.8333333333333286,1993-04-07,29.00752908966461,
Daniel Berger,2,75.0,303.0,50.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,1,0,,0,0.3932584269662982,1993-04-07,29.00752908966461,
Daniel Berger,3,77.0,303.0,50.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,1,0,,0,2.42307692307692,1993-04-07,29.00752908966461,
Daniel Berger,4,80.0,303.0,50.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,1,0,,0,7.59615384615384,1993-04-07,29.00752908966461,
Danny Willett,1,69.0,143.0,10.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,1,0,,0,-4.833333333333329,1987-10-03,34.51882272416153,
Danny Willett,2,74.0,143.0,10.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,1,0,,0,-0.6067415730337018,1987-10-03,34.51882272416153,
Danny Willett,3,73.0,216.0,8.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,1,0,,0,-1.5769230769230802,1987-10-03,34.51882272416153,
Danny Willett,4,73.0,289.0,12.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,1,0,,0,0.5961538461538396,1987-10-03,34.51882272416153,
Dustin Johnson,1,69.0,142.0,6.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,1,1,2022-06-09,0,-4.833333333333329,1984-06-22,37.79876796714579,-2.0
Dustin Johnson,2,73.0,142.0,6.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,1,1,2022-06-09,0,-1.6067415730337018,1984-06-22,37.79876796714579,-2.0
Dustin Johnson,3,75.0,217.0,9.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,1,1,2022-06-09,0,0.4230769230769198,1984-06-22,37.79876796714579,-2.0
Dustin Johnson,4,72.0,289.0,12.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,1,1,2022-06-09,0,-0.4038461538461604,1984-06-22,37.79876796714579,-2.0
Erik van Rooyen,1,73.0,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,0,0,,0,-0.8333333333333286,1990-02-21,32.13141683778234,
Erik van Rooyen,2,79.0,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,0,0,,0,4.393258426966298,1990-02-21,32.13141683778234,
Erik van Rooyen,3,,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,0,0,,0,,1990-02-21,32.13141683778234,
Erik van Rooyen,4,,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,0,0,,0,,1990-02-21,32.13141683778234,
Francesco Molinari,1,78.0,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,0,0,,0,4.166666666666671,1982-11-08,39.419575633128,
Francesco Molinari,2,74.0,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,0,0,,0,-0.6067415730337018,1982-11-08,39.419575633128,
Francesco Molinari,3,,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,0,0,,0,,1982-11-08,39.419575633128,
Francesco Molinari,4,,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,0,0,,0,,1982-11-08,39.419575633128,
Fred Couples,1,75.0,154.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,0,0,,0,1.1666666666666714,1959-10-03,62.51882272416153,
Fred Couples,2,79.0,154.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,0,0,,0,4.393258426966298,1959-10-03,62.51882272416153,
Fred Couples,3,,154.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,0,0,,0,,1959-10-03,62.51882272416153,
Fred Couples,4,,154.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,0,0,,0,,1959-10-03,62.51882272416153,
Garrick Higgo,1,72.0,155.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,0,0,,0,-1.8333333333333286,1999-05-12,22.913073237508556,
Garrick Higgo,2,83.0,155.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,0,0,,0,8.393258426966298,1999-05-12,22.913073237508556,
Garrick Higgo,3,,155.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,0,0,,0,,1999-05-12,22.913073237508556,
Garrick Higgo,4,,155.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,0,0,,0,,1999-05-12,22.913073237508556,
Gary Woodland,1,75.0,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,0,0,,0,1.1666666666666714,1984-05-21,37.88637919233402,
Gary Woodland,2,77.0,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,0,0,,0,2.393258426966298,1984-05-21,37.88637919233402,
Gary Woodland,3,,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,0,0,,0,,1984-05-21,37.88637919233402,
Gary Woodland,4,,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,0,0,,0,,1984-05-21,37.88637919233402,
Guido Migliozzi,1,75.0,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,0,0,,0,1.1666666666666714,1997-01-25,25.204654346338124,
Guido Migliozzi,2,77.0,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,0,0,,0,2.393258426966298,1997-01-25,25.204654346338124,
Guido Migliozzi,3,,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,0,0,,0,,1997-01-25,25.204654346338124,
Guido Migliozzi,4,,152.0,,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R4,0,0,,0,,1997-01-25,25.204654346338124,
Harold Varner III,1,71.0,142.0,6.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R1,1,1,2022-12-01,0,-2.8333333333333286,1990-08-15,31.652292950034223,-4.0
Harold Varner III,2,71.0,142.0,6.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R2,1,1,2022-12-01,0,-3.606741573033702,1990-08-15,31.652292950034223,-4.0
Harold Varner III,3,80.0,291.0,23.0,2022,Masters,2022-04-10,2022-Masters,2022-Masters-R3,1,1,2022-12-01,0,5.42307692307692,1990-08-15,31.652292950034223,-4.0
